City,EduID,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,,,,h_place_id,h_category,h_col,h_word,h_name,h_address
NORTH GOA,30010600513,2015-16,G.V.M.'S PRIMARY-MARATHIMEDIUM,PONDA,G.P.S.SADAR PONDA,PONDA,Goa,403401,,,,ChIJ0bVnNrm6vzsRsj0HYqH7jWU,A,VILLAGE_NAME,ponda,G V M's K.G. & Primary School,"Old Bus Stand, Khadpabandh Road, Opp. Heritage Princess Building, Ponda, Goa 403401, India"
NORTH GOA,30010409601,2015-16,G.P.S. SAWANTWADA PAL,SATTARI,G.H.S. THANE,PAL,Goa,403506,,,,ChIJNcizjSDuvzsRGuXdorPKfpk,A,VILLAGE_NAME,pal,Kiranpani Eco Farm (Abode in Nature's Palm),"Kiranpani Eco Farm, Kiranpani, Near Bridge, Paliyem, Arambol, Goa 403524, India"
NORTH GOA,30010500809,2015-16,JADEED URDU PRIMARY SCHOOL (KON),TISWADI, ,CHIMBEL,Goa,403006,,,,,,,,,
NORTH GOA,30010500811,2015-16,JADEED HIGHER SECONDARY SCHOOL,TISWADI, ,CHIMBEL,Goa,403006,,,,,,,,,
NORTH GOA,30010103001,2015-16,G.P.S. CHOPDE,PERNEM,PARSE/TUEM/AGARWADA,CHOPDE,Goa,403512,,,,,,,,,
NORTH GOA,30010103101,2015-16,G.P.S. CHANDEL,PERNEM,CHANDEL/HASSAPUR,CHANDEL,Goa,403512,,,,,,,,,
NORTH GOA,30010103102,2015-16,G.H.S. CHANDEL,PERNEM,CHANDEL/HASSAPUR,CHANDEL,Goa,403512,,,,,,,,,
NORTH GOA,30010103301,2015-16,"G.P.S. MADKAI, OZARI",PERNEM,KASSARVARNE/OZARI,OZARI,Goa,403513,,,,,,,,,
NORTH GOA,30010201909,2015-16,ST RITA'S PRY SCHOOL,BARDEZ,G.P.S. TANK REVODA,COLVALE,Goa,403513,,,,ChIJVVVVVajsvzsRobuWsBGX9fo,A,VILLAGE_NAME,colvale,St. Ritas High School,"Shop No. 479, Colvale, Goa 403517, India"
SOUTH GOA,30020100318,2015-16,GRACE CHILDREN PRIMARY SCHOOL,SALCETE,G.H.S. AQUEM VIDYANAGAR,MARGAO,Goa,403601,,,,ChIJp6hDwemzvzsR5EVyyOzbeHM,A,VILLAGE_NAME,margao,Grace Children Primary School,"Antonette Mansion, H No-113, Margao, Grace Church, Margao, Goa, 403601, India"
NORTH GOA,30010200811,2015-16,GPS ALTO BETIM,BARDEZ,G.H.S. ALTO BETIM,PENHA DE FRANCE,Goa,403521,,,,,,,,,
NORTH GOA,30010200813,2015-16,GHS ALTO BETIM,BARDEZ,G.H.S. ALTO BETIM,PENHA DE FRANCE,Goa,403521,,,,ChIJ_VstK_e_vzsRHnjyTZLcq4M,B,Locality,bardez,Palm Street By GHD Group,"IT Park Rd, Donwaddo, Donwaddo, Salvador Do Mundo, Bardez, Goa 403101, India"
NORTH GOA,30010301510,2015-16,SHRI SHANTADURGA HR. SECONDARY SCH.,BICHOLIM,BICHOLIM,BICHOLIM,Goa,403504,,,,ChIJ-f___4uWvzsRa7AV_kZm_sc,A,Street Address,bicholim,Shri Shantadurga High School,"Bordem, Bicholim, Goa 403504, India"
NORTH GOA,30010301511,2015-16,SANE GURUJI PRIMARY SCHOOL,BICHOLIM,BICHOLIM,BICHOLIM,Goa,403504,,,,,,,,,
