City,EduID,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,,,,h_place_id,h_category,h_col,h_word,h_name,h_address
WEST KHASI HILLS,17040207904,2015-16,UNITY LPS MAWPHARBAH,NONGSTOIN,KYNROH,NONGKLUNG,Meghalaya,793119,,,,,,,,,
WEST KHASI HILLS,17040139401,2015-16,NENGCHIGIN LPS,MAWSHYNRUT,RIANGDEM,GORENG ' B ',Meghalaya,793119,,,,,,,,,
EAST JAINTIA HILLS,17090100906,2015-16,WAPUNG IONGRYMBAI LPS,KHLIEHRIAT,WAPUNG CLUSTER,WAPUNGSHNONG,Meghalaya,793160,,,,,,,,,
WEST KHASI HILLS,17040138902,2015-16,IATYLLI LANG SHIPARA LPS,MAWSHYNRUT,NONGLANG,KYNDONGNGEI,Meghalaya,793119,,,,,,,,,
SOUTH WEST GARO HILLS,17110101703,2015-16,DALBOTPARA UPS,BETASING,MURCHAPANI CRC,DALBOTPARA,Meghalaya,794115,,,,,,,,,
SOUTH WEST GARO HILLS,17110200702,2015-16,DIPCHORAN MEMORIAL SECONDARY SCHOOL,ZIKZAK,NOGORPARA CRC,CHAPAHATI,Meghalaya,794106,,,,,,,,,
SOUTH WEST GARO HILLS,17110200802,2015-16,CHAPAHATI BENGALI LPS,ZIKZAK,CHAPAHATI CRC,CHAPAHATI I,Meghalaya,794106,,,,,,,,,
SOUTH WEST GARO HILLS,17110101801,2015-16,ABRENGGRE LPS,BETASING,AGALGRE CRC,ABRENGGRI,Meghalaya,794115,,,,,,,,,
SOUTH WEST GARO HILLS,17110104201,2015-16,KASIBIL SSA LPS,BETASING,RANGSAKONA CRC,KASIBIL,Meghalaya,794105,,,,,,,,,
WEST KHASI HILLS,17040208001,2015-16, ST  DOMINIC  UPS NONGDIWAH ,NONGSTOIN,NONGRANGOI,NONGDIWAH,Meghalaya,793119,,,,,,,,,
SOUTH WEST GARO HILLS,17110200902,2015-16,CHAPAHATI II SSA UPS,ZIKZAK,CHAPAHATI CRC,CHAPAHATI II,Meghalaya,794106,,,,,,,,,
