City,EduID,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,,,,h_place_id,h_category,h_col,h_word,h_name,h_address
SOUTH GOA,30020200604,2015-16,GOVERNMENT PRIMARY SCHOOL (URDU & HINDI MEDIUM) MANGORHILL ,MORMUGAO,G.H.S. BAINA,MANGOR HILL,Goa,403802,,,,ChIJzW4vpXuzvzsR27WRoiu_-MQ,C,City,south goa,Government Primary School,"South Goa, Goa 403721, India"
SOUTH GOA,30020200606,2015-16,EDIFY SCHOOL,MORMUGAO,G.H.S. BAINA,MANGOR HILL,Goa,403802,,,,ChIJs61Uh7_HvzsRTVJ6UYTJcdw,A,VILLAGE_NAME,mangor hill,Edify School,"House No. 141, Mangor Hill, Vasco Da Gama, Goa, 403802, India"
SOUTH GOA,30020200607,2015-16,"KENDRIYA VIDYALAYA NO 2, VASCO DA GAMA",MORMUGAO,G.H.S. BAINA,MANGOR HILL,Goa,403802,,,,ChIJEbcfuOvHvzsRuU7s-IEmAM0,B,Pincode,403802,Kendriya Vidyalaya No 1,"VARUNAPURI,MANGOOR HILL, Vasco da Gama, Goa 403802, India"
SOUTH GOA,30020200608,2015-16,KENDRIYA VIDYALAYA NO 1 VASCO,MORMUGAO,G.H.S. BAINA,MANGOR HILL,Goa,403802,,,,ChIJEbcfuOvHvzsRuU7s-IEmAM0,B,Pincode,403802,Kendriya Vidyalaya No 1,"VARUNAPURI,MANGOOR HILL, Vasco da Gama, Goa 403802, India"
SOUTH GOA,30020200806,2015-16,MUNICIPAL HIGH SCHOOL,MORMUGAO,G.H.S. VASCO(MAIN),VASCO MAIN,Goa,403802,,,,ChIJtTD-85lZvjsRJwJkJe7qjOc,C,City,south goa,Shree Balram Residential High School,"Shree Balram Residential School, Gaondongrim, Canacona, South Goa, India"
SOUTH GOA,30020200814,2015-16,"ST.JOSEPH'S INSTITUTE, VASCO",MORMUGAO,G.H.S. VASCO(MAIN),VASCO MAIN,Goa,403802,,,,ChIJ9ZV_j7jHvzsRiilcDtCSrVQ,B,Pincode,403802,St. Joseph's Institute,"Vasco da Gama, Goa 403802, India"
SOUTH GOA,30020301503,2015-16,CHANDRANATH EDUCATION SOCIETYS HIGH,QUEPEM,G.P.S CURCHOREM,ASSOLDA,Goa,403714,,,,ChIJ6yvjbKatvzsRoWrez20PDjs,B,Pincode,403714,Shree Chandranath Education Society,"Chandor, Goa 403714, India"
SOUTH GOA,30020304201,2015-16,G.P.S. BARCEM,QUEPEM,G.P.S.PADDI,BARCEM,Goa,403703,,,,,,,,,
SOUTH GOA,30020202401,2015-16,"GOVERNMENT PRIMARY SCHOOL, SINDOLIM",MORMUGAO,G.M.S. CORTALIM,SANCOALE,Goa,403710,,,,ChIJHSjyvMC5vzsRj8DJzG-NLEk,A,VILLAGE_NAME,sancoale,Our Lady of Perpetual Succour High School,"Sancoale Road, Cortalim, Cortalim, Goa, 403710, India"
SOUTH GOA,30020200201,2015-16,"GOVERNMENT PRIMARY MIDDLE SCHOOL, SATRANT CORTALIM",MORMUGAO,G.M.S. CORTALIM,SATRANT,Goa,403710,,,,,,,,,
SOUTH GOA,30020600801,2015-16,GPS MORKANI,DHARBANDORA,GPS MORKANI -MORKANI CODLI TISK,BANDOL,Goa,403706,,,,,,,,,
